Chromosome	Start	Final	Expression
chr32	1163179	1164333	7.373658908
chr32	1165992	1167452	6.162802193
chr32	1168758	1169105	3.718077536
chr32	1169854	1171098	4.81082032
chr32	1177764	1178441	5.2456387
chr32	1181529	1182047	4.871769234
chr32	1196124	1204358	8.449966183
chr32	1209680	1217422	6.094663952
chr32	1220585	1225369	6.6320438
chr32	1230020	1235809	6.08095242
chr32	1241356	1242294	5.190140771
chr32	1248787	1249599	6.618339534
chr32	1249614	1253219	6.618339534
chr32	1255885	1258227	6.49894399
chr32	1262312	1264747	6.400400604
chr32	1271855	1276456	5.64024498
chr32	1278934	1282557	5.122863238
chr32	1289046	1290020	4.677647652
chr32	1296523	1299690	5.392112861
chr32	1303670	1306975	4.950518592
chr32	1312573	1315497	7.603345678
chr32	1323355	1326456	6.437677523
chr32	1327348	1331661	6.337222241
chr32	1332484	1334532	5.702470692
chr32	1337347	1337572	5.173427167
chr32	1337831	1338222	5.173427167
chr32	1338312	1338971	5.173427167
chr32	1339901	1345537	9.494541693
chr32	1347552	1351943	6.114705329
chr32	1352198	1353907	6.114705329
chr32	1356537	1360871	6.456268099
chr32	1361990	1363387	6.105339276
chr32	1364198	1367251	5.575037724
chr32	1368043	1368966	4.089207393
chr32	1369500	1372517	5.56020332
chr32	1373069	1373524	9.712345914
chr32	1374142	1375611	4.871457289
chr32	1376296	1377885	5.162076145
chr32	1378804	1381239	5.390753843
chr32	1382053	1382364	4.062900112
chr32	1383280	1384284	5.74484975
chr32	1386978	1389632	6.451344345
chr32	1390742	1391656	4.577447627
chr32	1393249	1394853	4.843820135
chr32	1395506	1395826	10.06977972
chr32	1396414	1396842	3.947676716
chr32	1398479	1399807	4.60581889
chr32	1400947	1403796	4.497110515
chr32	1404297	1405481	6.756151903
chr32	1109	1677	3.955825745
chr32	2050	4518	5.972673539
chr32	5053	5382	5.014214782
chr32	5975	7645	5.874568555
chr32	8414	9976	5.172877915
chr32	10689	11387	5.271988318
chr32	11962	13272	6.140763977
chr32	13943	16030	5.516751227
chr32	16821	17348	5.277700608
chr32	17909	19858	5.884169103
chr32	20969	22009	4.765815206
chr32	24608	25666	4.764014013
chr32	26317	27228	5.021450052
chr32	27964	29064	5.441740517
chr32	29652	30677	6.203613985
chr32	31498	32724	5.441383056
chr32	33338	34318	5.759687078
chr32	35786	37129	5.698400789
chr32	39295	40218	6.315768061
chr32	41768	42091	4.39673871
chr32	42968	44632	5.854940554
chr32	45868	50901	6.526994985
chr32	56634	59396	7.421141983
chr32	61237	61848	4.713523484
chr32	63305	65020	5.331877826
chr32	68392	70197	5.425581132
chr32	71937	73289	5.963400317
chr32	73951	74964	5.082718488
chr32	76471	77454	4.548959938
chr32	80844	81911	4.755794683
chr32	83116	84759	4.83075293
chr32	94112	95995	7.569225306
chr32	99935	100762	8.174001746
chr32	102384	103721	4.032217533
chr32	104585	106591	6.419305863
chr32	108781	110886	11.42755774
chr32	112360	114465	10.91832506
chr32	115939	116853	10.8607537
chr32	116898	118043	10.8607537
chr32	119108	121291	6.234795829
chr32	123249	124562	4.913502619
chr32	125874	126983	4.560946845
chr32	127925	129379	8.105958737
chr32	130785	133595	8.105958737
chr32	135765	136460	4.982880195
chr32	139291	139590	3.691016234
chr32	140453	143593	5.315027425
chr32	144279	145208	3.577845536
chr32	145820	146470	5.411553495
chr32	147647	148513	3.634107101
chr32	150334	151959	4.949476585
chr32	153030	155021	4.230892522
chr32	155795	159022	3.94505403
chr32	159478	160392	4.443147916
chr32	161098	164115	4.801241303
chr32	166123	167172	4.322330455
chr32	167825	172774	5.396633533
chr32	174123	174728	4.865831898
chr32	176938	178218	4.734149702
chr32	179248	185604	6.116276969
chr32	187586	189052	4.593775068
chr32	190745	191179	4.470012797
chr32	193084	194823	5.238336261
chr32	195687	196829	5.297420082
chr32	197788	199758	6.839991245
chr32	201207	203834	8.054854467
chr32	204330	204902	6.094320354
chr32	679248	680345	3.537896085
chr32	681623	682015	3.543508945
chr32	683175	688040	6.877120148
chr32	688639	689541	4.764226106
chr32	1291712	1291801	2.332957508
chr32	1292328	1292389	2.332957508
chr32	1293969	1294030	2.332957508
chr32	1295670	1295698	2.332957508
chr33	1	270	0
chr33	5530	6756	4.017673944
chr33	7475	8497	6.273884577
chr33	9409	11535	6.524498107
chr33	12054	13814	7.594872357
chr33	16078	19275	7.05881991
chr33	20444	21415	8.597235834
chr33	23923	25611	7.303410144
chr33	30138	31925	5.733451758
chr33	32910	35198	5.43538055
chr33	36004	36660	4.364882063
chr33	40695	41384	5.259180713
chr33	42492	43520	5.765402498
chr33	44247	45197	10.07553579
chr33	48688	49683	7.116183866
chr33	51880	52857	5.563122066
chr33	54922	55920	5.170071739
chr33	56857	58722	4.326465439
chr33	62682	64985	4.930759735
chr33	65795	67270	8.414126637
chr33	70369	71922	5.867576081
chr33	74421	75050	4.985579119
chr33	75831	76889	6.401588892
chr33	78031	80190	5.328895395
chr33	81385	85512	6.213444289
chr33	86430	87683	6.249835425
chr33	89131	89451	3.949816009
chr33	90243	92627	5.418737056
chr33	94882	99726	6.726396084
chr33	101854	103896	4.367406617
chr33	105030	107312	5.6911567
chr33	108497	110599	5.682481695
chr33	111918	112994	7.155289854
chr33	114742	115119	2.758337212
chr33	115897	117702	5.960934471
chr33	118558	120966	5.79734908
chr33	122307	123443	6.621766359
chr33	124460	129229	6.217610835
chr33	129888	133343	5.818821582
chr33	134484	136589	5.376588116
chr33	137253	137681	2.724640717
chr33	138411	139673	7.527072664
chr33	141193	142881	4.756356783
chr33	143655	144428	4.726509464
chr33	145468	145830	9.60873968
chr33	148281	151022	5.174833743
chr33	152676	159704	6.877753673
chr33	163516	165666	4.445570447
chr33	166444	166920	3.071327131
chr33	169470	177758	7.104599886
chr33	179642	182254	5.836394976
chr33	186811	187584	4.545310681
chr33	192025	192621	6.399779901
chr33	198819	201266	7.54370449
chr33	202667	207748	5.809043634
chr33	209008	211014	7.046795391
chr33	213906	215075	4.115697973
chr33	217269	219149	7.331302038
chr33	226372	232005	6.884878976
chr33	233734	236223	7.163593447
chr33	237043	237411	8.387698891
chr33	238504	242271	5.587819262
chr33	243338	245779	4.726179803
chr33	247397	248350	7.192229113
chr33	251795	252118	2.963797213
chr33	255503	256813	6.426614504
chr33	257514	262706	6.426614504
chr33	264134	267136	5.089052801
chr33	268223	271357	8.329525857
chr33	273139	274068	6.107410698
chr33	275131	278343	7.52075016
chr33	280383	286637	6.673778011
chr33	306050	306679	4.274394301
chr33	307931	310149	8.296775533
chr33	310958	312350	8.296775533
chr33	313795	314637	7.325565625
chr33	315616	317022	4.967285551
chr33	318078	319583	5.84743427
chr33	321699	323111	5.856811451
chr33	324084	324722	7.22002684
chr33	328309	329205	5.366297739
chr33	333535	334464	6.246704271
chr33	337915	338817	5.161340516
chr33	342912	343817	4.799155158
chr33	348838	349145	7.095552416
chr33	350045	350693	7.095552416
chr33	352941	353234	7.095552416
chr33	355936	356670	6.267275505
chr33	359302	360573	5.637698469
chr33	362239	362907	10.87261021
chr33	363889	365541	4.371374282
chr33	366940	369735	5.555707326
chr33	370678	371157	3.683332522
chr33	373760	374638	6.006160105
chr33	375642	376007	6.489152742
chr33	377996	380053	4.183579956
chr33	381135	381458	4.983579026
chr33	383626	386628	5.765111565
chr33	389066	391771	6.376879041
chr33	394840	395436	6.849798106
chr33	398967	399557	7.123264167
chr33	403507	404085	4.60984379
chr33	410586	411167	5.720780305
chr33	420290	424315	8.333279722
chr33	427681	431778	5.928804578
chr33	432515	434281	5.4529286
chr33	435190	436560	4.61794705
chr33	440752	441918	5.74360042
chr33	443269	443997	6.742202651
chr33	446249	448351	4.922037604
chr33	452087	454453	6.696309788
chr33	677283	677588	3.576875118
chr33	963579	966188	7.337327917
chr33	969455	971308	6.183358937
chr33	976060	980730	7.717158809
chr33	982277	983935	7.281745697
chr33	986885	987448	7.281745697
chr33	993333	994739	7.618966422
chr33	999553	1001004	6.95505255
chr33	1002011	1004074	6.169823801
chr33	1005400	1009851	6.133831171
chr33	1010958	1011941	5.190762107
chr33	1012400	1013764	5.190762107
chr33	1014157	1015047	5.190762107
chr33	1015795	1017621	6.433717168
chr33	1019694	1022426	5.29277597
chr33	1023908	1025782	5.172278271
chr33	1026744	1028366	4.884902699
chr33	1029611	1031332	3.967740064
chr33	1032070	1032837	5.750147927
chr33	1034607	1035959	6.041893455
chr33	1037412	1039349	7.886186326
chr33	1040631	1042832	7.391662584
chr33	1045302	1046150	2.882330834
chr33	1060573	1061856	6.063802466
chr33	1062883	1063785	4.64345604
chr33	1066442	1067473	5.466817452
chr33	1071302	1073191	7.047384225
chr33	1074982	1075464	9.706105596
chr33	1076551	1078353	5.909128642
chr33	1082371	1084239	5.175769257
chr33	1085258	1085896	7.981141831
chr33	1091251	1091877	7.035133369
chr33	1101009	1103663	5.297330664
chr33	1106089	1108029	8.006399024
chr33	1111287	1111646	4.636176298
chr33	1112249	1114285	5.700121911
chr33	1115715	1116950	5.694292893
chr33	1118748	1119104	5.746704629
chr33	1119903	1121162	10.70625267
chr33	1122032	1123291	10.74526318
chr33	1125150	1126361	6.574605601
chr33	1132252	1132521	5.126081607
chr33	1133404	1133976	5.638044768
chr33	1136969	1137853	4.126292786
chr33	1138664	1139932	6.017902913
chr33	1140747	1141424	4.863368063
chr33	1142190	1142765	3.551131695
chr33	1143911	1144942	5.577135721
chr33	1146757	1148016	6.089489137
chr33	1149979	1151865	5.133870814
chr33	1152989	1153738	4.925532027
chr33	1156647	1159457	5.581817612
chr33	1162434	1163486	4.89320555
chr33	1164586	1166385	4.98280609
chr33	1167605	1168141	5.367355546
chr33	1171725	1173284	5.412739549
chr33	1176291	1178000	7.987796472
chr33	1184333	1186564	6.736625905
chr33	1187615	1189255	7.411166166
chr33	1190669	1191862	3.910811123
chr33	1195020	1195769	5.335590383
chr33	1197437	1198462	6.222255822
chr33	1202898	1204208	5.710120422
chr33	1205047	1205826	7.434679652
chr33	1207038	1208318	6.553231826
chr33	1209457	1211223	6.292587742
chr33	1212893	1214599	5.885962748
chr33	1215683	1217548	5.846900156
chr33	1220385	1221917	4.95205686
chr33	1227292	1230495	5.476959489
chr33	1231097	1231732	4.624678778
chr33	1232763	1236239	6.43088421
chr33	1237898	1245229	7.417295228
chr33	1246474	1248387	6.400300227
chr33	1249602	1251254	6.78172283
chr33	1255400	1257856	5.451795229
chr33	1260442	1261041	7.051307442
chr33	1262282	1264045	6.10442055
chr33	1265508	1266941	5.341162347
chr33	1267641	1268213	3.944744004
chr33	1268701	1270257	6.324239703
chr33	1271315	1271776	4.92421116
chr33	1272974	1274626	4.706986018
chr33	1278551	1281010	5.964673555
chr33	1281522	1283108	7.859449805
chr33	1283725	1284360	5.580767613
chr33	1285210	1285662	4.697146299
chr33	1286790	1287695	5.627644452
chr33	1293782	1295971	6.404998119
chr33	1299012	1299974	4.159829078
chr33	1304773	1306341	5.678865583
chr33	1307776	1310046	6.832901526
chr33	1313622	1315535	5.955475062
chr33	1317200	1320829	5.079361834
chr33	1321438	1322865	5.351987056
chr33	1323998	1325074	5.579186725
chr33	1327345	1328058	5.840703489
chr33	1328795	1330072	4.88974199
chr33	1330810	1332189	6.553259276
chr33	1333220	1334209	4.118584822
chr33	1335134	1337998	5.623803286
chr33	1339492	1342519	6.531358059
chr33	1342609	1342670	6.531358059
chr33	1342735	1343406	6.531358059
chr33	1343882	1344037	6.531358059
chr33	1344268	1345320	6.531358059
chr33	1346008	1346691	5.523577469
chr33	1347626	1348855	5.432325551
chr33	1349448	1350470	6.443567543
chr33	1352023	1355055	7.150212847
chr33	1355822	1358434	5.767353046
chr33	1359273	1361108	5.796717603
chr33	1362651	1363817	6.286541016
chr33	1367858	1368379	4.555338441
chr33	1369736	1371421	5.611310235
chr33	1372542	1374074	6.333794602
chr33	1376645	1377136	5.288435848
chr33	1381022	1381303	9.423391591
chr33	1385711	1386202	5.900653167
chr33	1387768	1388247	10.10626368
chr33	1389604	1391526	7.839438104
chr33	1395460	1397292	5.929763808
chr33	1399235	1399843	4.16406821
chr33	1400864	1404991	5.565970823
chr33	1405726	1407102	5.004226063
chr33	1408516	1409067	4.11570836
chr33	1409995	1410903	4.266484217
chr33	1411675	1412697	4.407747948
chr33	1413410	1414876	5.333366471
chr33	1417900	1419363	5.651784528
chr33	1422462	1423328	4.932406533
chr33	1423451	1424173	4.932406533
chr33	1425156	1426427	5.465184321
chr33	1427472	1428326	5.043534711
chr33	1429104	1430885	5.875128151
chr33	1432624	1436529	5.467400639
chr33	1437457	1438524	5.112696654
chr33	1439257	1439850	4.823847869
chr33	1440813	1441385	4.799060835
chr33	1442261	1443130	7.036890317
chr33	1443861	1444562	4.681324205
chr33	1445424	1446173	6.155661736
chr33	1447183	1447875	4.137691033
chr33	1449484	1449825	4.451213724
chr33	1450677	1452755	7.631896409
chr33	1454586	1468520	8.104213527
chr33	1469982	1470899	4.773059841
chr33	1474042	1475511	5.988990805
chr33	1476358	1476651	5.221759995
chr33	1478045	1479640	4.521572907
chr33	1480663	1482309	5.816744562
chr33	1486586	1494472	7.551662961
chr33	1502369	1502683	3.889016042
chr33	1509128	1513237	5.62733817
chr33	1514240	1516735	6.697052013
chr33	1517932	1518378	5.169471181
chr33	1519707	1521119	5.788694267
chr33	1521575	1523089	5.788694267
chr33	1523711	1524025	4.905460842
chr33	1525308	1526243	4.284308506
chr33	1527111	1528103	4.69623637
chr33	1528639	1529895	5.171450491
chr33	1530734	1532758	5.692220213
chr33	1534425	1537145	7.161015512
chr33	1538647	1540716	5.617297219
chr33	1542077	1542865	4.860416749
chr33	1544270	1545763	6.770077024
chr33	1547246	1548172	5.518219362
chr33	1548744	1556537	6.903803639
chr33	1557500	1558324	4.664535897
chr33	1559302	1561749	7.991512241
chr33	1562962	1564359	5.562562166
chr33	1565344	1567281	4.319496572
chr33	1568349	1581074	8.114988709
chr33	1582005	1582451	4.060482685
chr33	1583273	1584928	6.429652703
chr33	1586173	1587111	5.745008344
chr33	1587977	1588642	4.748614525
chr33	1589095	1590491	6.587807705
chr33	1591727	1592333	6.587807705
chr33	1593103	1593399	4.051145655
chr33	1594156	1595388	4.959155793
chr33	1596010	1597788	5.981351929
chr33	1598255	1602679	6.681682668
chr33	1603807	1604517	5.343479785
chr33	1605678	1606895	4.36400048
chr33	1607753	1608451	4.249692268
chr33	1609476	1610276	5.464297605
chr33	1611703	1615293	7.838031302
chr33	1616470	1616808	3.352973647
chr33	1617390	1618079	4.655909459
chr33	1618607	1619269	4.44152957
chr33	1620794	1628110	7.038014709
chr33	1629036	1629362	4.745844394
chr33	1629886	1630968	4.958649
chr33	1632042	1633214	5.403692422
chr33	1634729	1635088	5.664627283
chr33	1636058	1637035	6.74846186
chr33	1638697	1639773	4.521486417
chr33	1640437	1641276	6.738106442
chr33	1641992	1643668	4.976367094
chr33	1644483	1646888	5.997035611
chr33	2928	3848	8.765780568
chr33	292267	295623	7.125906747
chr33	296567	302584	9.3395154
chr33	456692	459769	6.797458591
chr33	464082	465093	6.09291835
chr33	465173	468342	6.09291835
chr33	471488	473161	5.44869265
chr33	474292	475905	5.742443293
chr33	477347	478144	5.841750425
chr33	479274	486473	6.021357105
chr33	487432	488913	6.011603953
chr33	489659	491080	7.043011365
chr33	492286	492900	3.980586579
chr33	494296	495648	5.283282329
chr33	497857	498393	3.743488525
chr33	501773	503773	5.692330889
chr33	506419	507228	3.701921299
chr33	507667	509637	5.808353379
chr33	510553	515469	6.087999899
chr33	516995	517741	6.218932903
chr33	518673	520376	6.497888277
chr33	521985	524276	6.224900199
chr33	527672	532426	5.963687307
chr33	532816	534417	5.278671852
chr33	535886	536164	1.922092201
chr33	536633	537709	4.357962478
chr33	538470	542138	5.853768993
chr33	544125	549719	6.13337435
chr33	550513	551553	5.966216928
chr33	552530	554797	6.394830631
chr33	556350	557429	5.592408989
chr33	559581	562397	5.98526192
chr33	564765	567116	5.500186525
chr33	569328	570809	5.63742613
chr33	571281	575258	6.012278696
chr33	576676	578415	5.52802746
chr33	579275	587446	6.958379022
chr33	589159	590142	4.579237685
chr33	591154	592836	7.784363193
chr33	592884	595055	7.784363193
chr33	598344	612731	7.795982045
chr33	615233	616120	7.564004598
chr33	617852	618334	6.774216794
chr33	620073	621080	7.657243189
chr33	622577	623410	4.553262238
chr33	624381	626111	5.587681646
chr33	629576	632206	5.202964911
chr33	635016	637049	5.546739352
chr33	638169	640286	5.791227928
chr33	641126	642316	5.267237496
chr33	643128	646127	5.186166926
chr33	648204	649262	5.350823213
chr33	650844	651344	4.270765025
chr33	655064	657475	6.704119869
chr33	660135	661829	5.936343584
chr33	664220	664666	7.733255095
chr33	665428	668688	7.379201664
chr33	669615	671942	5.455914899
chr33	673034	673534	5.296075588
chr33	680321	680896	9.99259963
chr33	684428	684664	7.576301094
chr33	684757	684948	7.576301094
chr33	686959	690006	7.395810521
chr33	693285	694118	7.41035444
chr33	696068	696517	4.414941907
chr33	698386	700275	6.376405028
chr33	701818	705510	6.105835526
chr33	713348	714658	3.266990236
chr33	719967	722381	6.175017088
chr33	723118	724029	5.421045387
chr33	725680	729066	7.229988522
chr33	732018	732153	5.064343629
chr33	733902	734359	5.064343629
chr33	735874	741477	6.380339806
chr33	743183	744340	6.278895089
chr33	746325	749177	6.600043395
chr33	752458	754956	5.551485806
chr33	756397	757317	5.772520618
chr33	760392	760862	5.254272875
chr33	762045	762776	5.368702456
chr33	767106	771515	6.568804903
chr33	773354	774829	5.276222829
chr33	776119	777825	4.781059804
chr33	778702	783339	6.52148842
chr33	787723	792477	6.713128062
chr33	796865	798166	6.737929408
chr33	803383	806622	4.968951359
chr33	807617	810118	6.107949492
chr33	811086	811559	2.765502745
chr33	812562	816107	5.7781102
chr33	820252	826104	5.375542754
chr33	827066	829381	5.773935267
chr33	830537	832156	6.048303639
chr33	833946	836213	5.430980815
chr33	838101	839096	5.172023217
chr33	839958	841813	6.278436073
chr33	842915	843122	6.278436073
chr33	844109	844507	4.335593615
chr33	845454	845885	4.361736473
chr33	847092	849095	6.955090974
chr33	850862	851482	5.918722547
chr33	853662	854960	5.724553071
chr33	856798	857895	4.297361145
chr33	866266	867351	4.67685856
chr33	872179	872724	4.769267071
chr33	873886	874890	5.135042112
chr33	876611	877678	4.963032095
chr33	878490	880142	6.061148271
chr33	882864	885290	4.998673808
chr33	887913	888479	4.995661992
chr33	890494	896001	6.252759418
chr33	900774	903404	6.38829083
